FID,NAME,POP_2010,STATE
37118,Babbs,-999,OK
37119,Chatwood,-999,PA
37120,Providence,-999,NC
37121,Covada,-999,WA
37122,Cambridge,-999,OK
37123,Chester Springs,-999,PA
37124,Allons,-999,TN
37125,Pike Road,-999,NC
37126,Talley Cavey,-999,PA
37127,Kewa,-999,WA
37128,Treveskyn,-999,PA
37129,Pamlico Beach,-999,NC
37130,Komalty,-999,OK
37131,Devault,-999,PA
37132,Alpine,-999,TN
37133,Richardson,-999,WA
37134,Walkers Mill,-999,PA
37135,Milltown,-999,TN
37136,Belfast,-999,TN
37137,Lugert,-999,OK
37138,Shaw Island,-999,WA
37139,Warrendale,-999,PA
37140,Otway,-999,NC
37141,Palmyra,-999,NC
37142,Swanquarter,324,NC
37143,Orcas,-999,WA
37144,Wexford,-999,PA
37145,Merrimon,-999,NC
37146,Boatman,-999,OK
37147,Beechgrove,-999,TN
37148,Rosario,-999,WA
37149,Wildwood,-999,PA
37150,Sealevel,-999,NC
37151,Pryor,9539,OK
37152,Summitville,-999,TN
37153,Eastsound,-999,WA
37154,Blaine Hill,-999,PA
37155,Salter Path,-999,NC
37156,Weeksville,-999,NC
37157,Urban,-999,WA
37158,Lauada,-999,NC
37159,Brinkman,-999,OK
37160,Similk Beach,-999,WA
37161,Whittier,-999,NC
37162,Orienta,-999,OK
37163,Orion,-999,OK
37164,Alarka,-999,NC
37165,Reed,-999,OK
37166,Hester,-999,OK
37167,Wynnburg,-999,TN
37168,Almond,-999,NC
37169,Tradesville,-999,SC
37170,McGrady,-999,NC
37171,Aqua Park,-999,OK
37172,Yanush,-999,OK
37173,Alsuma,-999,OK
37174,Welty,-999,OK
37175,Arnett,-999,OK
37176,Vinson,-999,OK
37177,Leonard,-999,OK
37178,Colon,-999,NC
37179,Laxon,-999,NC
37180,McKnight,-999,OK
37181,Sugar Grove,-999,NC
37182,McQueen,-999,OK
37183,Center Hill,-999,NC
37184,Verona,-999,NC
37185,Lewiston,-999,WI
37186,Cato,-999,WI
37187,Lowville,-999,WI
37188,Cooperstown,-999,WI
37189,Marcellon,-999,WI
37190,Manitowoc Rapids,-999,WI
37191,Lenore,-999,WV
37192,Maple Grove,-999,WI
37193,Meeme,-999,WI
37194,Otsego,-999,WI
37195,West Gate,-999,VA
37196,Shelby,-999,MI
37197,Wharncliffe,-999,WV
37198,Newton,-999,WI
37199,Black Hawk,-999,WI
37200,Gandeeville,-999,WV
37201,Clinton,-999,MI
37202,Myrtle,-999,WV
37203,Two Creeks,-999,WI
37204,Leland,-999,WI
37205,Walton,-999,WV
37206,Anthoston,-999,KY
37207,Union Lake,-999,MI
37208,North Springfield,-999,OR
37209,Woodfords,-999,CA
37210,Valton,-999,WI
37211,Westacres,-999,MI
37212,Cairo,-999,KY
37213,Alderley,-999,WI
37214,Rosedale,-999,WV
37215,River Road,-999,OR
37216,Waterford,-999,MI
37217,Smith Mills,-999,KY
37218,Orlando,-999,WV
37219,Knowles,11,WI
37220,Amesbury,16283,MA
37221,Zion,-999,KY
37222,Richwood,-999,WI
37223,Strange Creek,-999,WV
37224,Cutler,441,WI
37225,Philpot,-999,KY
37226,Dayton,-999,WI
37227,Astico,-999,WI
37228,Birds,-999,IL
37229,Kilkare Woods,-999,CA
37230,Postville,-999,WI
37231,Oak Grove,-999,WI
37232,Foster,-999,KY
37233,Rubicon,-999,WI
37234,Komandorski Village,-999,CA
37235,Clarno,-999,WI
37236,Dunmore,-999,WV
37237,Finley,-999,WI
37238,Mount Eden,-999,CA
37239,Exeter,-999,WI
37240,Minnehaha Springs,-999,WV
37241,Carrollton,-999,MI
37242,Avalon,-999,WI
37243,Russell City,-999,CA
37244,Slaty Fork,-999,WV
37245,Bloom City,-999,WI
37246,Lemonweir,-999,WI
37247,Cooksville,-999,WI
37248,Yosemite Village,-999,CA
37249,Wildell,-999,WV
37250,Loyd,-999,WI
37251,Lindina,-999,WI
37252,Johnstown Center,-999,WI
37253,Dekoven,-999,KY
37254,Frost,-999,WV
37255,Ithaca,-999,WI
37256,Big Spring,84,WI
37257,Leyden,-999,WI
37258,Meadow Creek,-999,WV
37259,Edray,-999,WV
37260,Orion,-999,WI
37261,Rockbridge,-999,WI
37262,Brooks,-999,WI
37263,Avon,-999,WI
37264,Brooks,-999,WV
37265,Cleveland,-999,WV
37266,Monroe Center,-999,WI
37267,Fulton,-999,WI
37268,Lancaster,-999,VA
37269,Sylvan,-999,WI
37270,Erbacon,-999,WV
37271,White Creek,-999,WI
37272,Colgate,-999,WI
37273,Johnstown,-999,WI
37274,Glen Rogers,-999,WV
37275,Hacker Valley,-999,WV
37276,Plainville,-999,WI
37277,Herndon,-999,WV
37278,Plat,-999,WI
37279,Magnolia,-999,WI
37280,Bolair,-999,WV
37281,Big Flats,-999,WI
37282,Newark,-999,WI
37283,Diana,-999,WV
37284,Rockfield,-999,WI
37285,Maben,-999,WV
37286,Jerryville,-999,WV
37287,Addison,-999,WI
37288,Raymond,-999,CA
37289,Spring Valley,-999,WI
37290,Huddy,-999,KY
37291,Union,-999,WI
37292,Webster Springs,-999,WV
37293,Barton,-999,WI
37294,Zebulon,-999,KY
37295,Easton,-999,WI
37296,Lake Beulah,-999,WI
37297,Wayne,-999,WI
37298,Arden Town,-999,CA
37299,Strongs Prairie,-999,WI
37300,Cromwell,-999,KY
37301,La Grange,-999,WI
37302,Hat Creek,-999,WY
37303,Toms Place,-999,CA
37304,Auroraville,-999,WI
37305,Lyons,-999,WI
37306,Gap Mills,-999,WV
37307,Keeline,-999,WY
37308,Plymouth,-999,WV
37309,Silver Lake,-999,WI
37310,Lindside,-999,WV
37311,Spring Prairie,-999,WI
37312,Redbird,-999,WY
37313,Scott Depot,-999,WV
37314,West Bloomfield,-999,WI
37315,Orpha,-999,WY
37316,Robertsburg,-999,WV
37317,Sweet Springs,-999,WV
37318,Troy,-999,WI
37319,Borth,-999,WI
37320,Waiteville,-999,WV
37321,Franksville,-999,WI
37322,Shawnee,-999,WY
37323,Lizemores,-999,WV
37324,Parkerton,-999,WY
37325,Ivydale,-999,WV
37326,Dakota,-999,WI
37327,Greenville,-999,WV
37328,North Cape,-999,WI
37329,Raymond,-999,WI
37330,Boxelder,-999,WY
37331,Swandale,-999,WV
37332,Los Trancos Woods,-999,CA
37333,Mount Morris,-999,WI
37334,Bill,-999,WY
37335,Hernshaw,-999,WV
37336,Redwood Terrace,-999,CA
37337,Yorkville,-999,WI
37338,Richford,-999,WI
37339,Delmar,-999,NY
37340,Allendale,-999,WY
37341,Pocatalico,-999,WV
37342,San Gregorio,-999,CA
37343,Saxeville,-999,WI
37344,Calamine,-999,WI
37345,Sky Londa,-999,CA
37346,Arminto,-999,WY
37347,Ward,-999,WV
37348,Blakeley,-999,WV
37349,Paradise Valley,-999,WY
37350,Highlands,-999,CA
37351,Elk Grove,-999,WI
37352,Allenville,-999,WI
37353,Powhatan,-999,VA
37354,Fayette,-999,WI
37355,Leewood,-999,WV
37356,Natrona,-999,WY
37357,Iantha,-999,MO
37358,Lamont,-999,WI
37359,Malden,-999,WV
37360,Hiland,-999,WY
37361,Larsen,-999,WI
37362,Zela,-999,WV
37363,Waltman,-999,WY
37364,Oskaloosa,-999,MO
37365,New Diggings,-999,WI
37366,Wiota,-999,WI
37367,Mount Nebo,-999,WV
37368,Holton,-999,MI
37369,Poole,-999,KY
37370,Trufant,-999,MI
37371,Hilmar,-999,CA
37372,White Pines,-999,CA
37373,Woodbury,-999,MI
37374,Pickett,-999,WI
37375,Irwin,-999,CA
37376,Vestaburg,-999,MI
37377,Whately,-999,MA
37378,Altaville,-999,CA
37379,Winnebago,-999,WI
37380,Black Wolf,-999,WI
37381,Dundas,-999,WI
37382,Bronx,-999,WY
37383,Big Clifty,-999,KY
37384,Greenfield,17456,MA
37385,Wilseyville,-999,CA
37386,Camp Creek,-999,WV
37387,Merna,-999,WY
37388,Summit,-999,KY
37389,Southbridge,16719,MA
37390,Brothertown,-999,WI
37391,Big Sandy,-999,WY
37392,Pettry,-999,WV
37393,Hitchins,-999,KY
37394,New Munster,-999,WI
37395,Calpet,-999,WY
37396,Arista,-999,WV
37397,Harrison,-999,WI
37398,Brighton,-999,WI
37399,Dardanelle,-999,CA
37400,Ingleside,-999,WV
37401,Fairview,-999,WI
37402,Clareton,-999,WY
37403,Paris,-999,WI
37404,Big Oak Flat,-999,CA
37405,Cedar Grove,-999,CA
37406,Four Corners,-999,WY
37407,Mount Zion,-999,WI
37408,Moccasin,-999,CA
37409,Pinedale,-999,CA
37410,Bridgeport,-999,WI
37411,Salem,-999,WI
37412,Walhalla,-999,MI
37413,Dunlow,-999,WV
37414,Herndon,-999,CA
37415,Seneca,-999,WI
37416,Somers,-999,WI
37417,Lakeshore,-999,CA
37418,East Lynn,-999,WV
37419,Elkol,-999,WY
37420,Wheatland,-999,WI
37421,Long Island,-999,ME
37422,Pinehurst,-999,CA
37423,Webb,-999,WV
37424,Frontier,-999,WY
37425,South Torrington,-999,WY
37426,Chebeague Island,-999,ME
37427,Rolinda,-999,CA
37428,Kiahsville,-999,WV
37429,Sage,-999,WY
37430,Sunrise,-999,WY
37431,Tollhouse,-999,CA
37432,Fairdale,-999,KY
37433,Frye Island,-999,ME
37434,Bordeaux,-999,WY
37435,Daleyville,-999,WI
37436,Trimmer,-999,CA
37437,Fern Creek,-999,KY
37438,Highview,-999,KY
37439,Burrel,-999,CA
37440,London,-999,WI
37441,Cassa,-999,WY
37442,Natwick,-999,WY
37443,Martinsville,-999,WI
37444,Buechel,-999,KY
37445,Squire,-999,WV
37446,Eckman,-999,WV
37447,Del Mar Woods,-999,IL
37448,Albion,-999,WI
37449,Saint Dennis,-999,KY
37450,Chase,-999,MI
37451,Burke,-999,WI
37452,Valley Station,-999,KY
37453,Jenkinjones,-999,WV
37454,Winthrop,17497,MA
37455,Idlewild,-999,MI
37456,Monta Vista,-999,CA
37457,Dunkirk,-999,WI
37458,Newburg,-999,KY
37459,Whittaker,-999,MI
37460,Rancho Rinconada,-999,CA
37461,Montrose,-999,WI
37462,Okolona,-999,KY
37463,Willow Run,-999,MI
37464,Angelo,-999,WI
37465,Deep Springs,-999,CA
37466,Primrose,-999,WI
37467,Pleasure Ridge Park,-999,KY
37468,Worden,-999,MI
37469,Laws,-999,CA
37470,Roxbury,-999,WI
37471,Broad Fields,-999,KY
37472,Lamont,-999,WY
37473,Clifton,-999,WI
37474,Bartlett,-999,CA
37475,Rutland,-999,WI
37476,Leo,-999,WY
37477,Louisville,597337,KY
37478,Vermont,-999,WI
37479,Hampton,-999,KY
37480,Muddy Gap,-999,WY
37481,Springlee,-999,KY
37482,Glendale,-999,WI
37483,Cleaton,-999,KY
37484,Clyde,-999,WI
37485,Savery,-999,WY
37486,Branchland,-999,WV
37487,Graham,-999,KY
37488,Mifflin,-999,WI
37489,Leon,-999,WI
37490,Moorman,-999,KY
37491,Moscow,-999,WI
37492,Seminoe Dam,-999,WY
37493,Ferrellsburg,-999,WV
37494,Walcott,-999,WY
37495,Griffithsville,-999,WV
37496,Opal Cliffs,-999,CA
37497,Waldwick,-999,WI
37498,McFadden,-999,WY
37499,Dinwiddie,-999,VA
37500,Wyoming,-999,WI
37501,Almonte,-999,CA
37502,Portland,-999,WI
37503,Bosler,-999,WY
37504,Concord,-999,KY
37505,Stitzer,-999,WI
37506,Black Point,-999,CA
37507,Buford,-999,WY
37508,Mindoro,-999,WI
37509,Werley,-999,WI
37510,Lagunitas,-999,CA
37511,Lone Oak,-999,KY
37512,Red Buttes,-999,WY
37513,Beetown,-999,WI
37514,Moody,-999,MO
37515,Lucas Valley,-999,CA
37516,Stevenstown,-999,WI
37517,Tie Siding,-999,WY
37518,Ellenboro,-999,WI
37519,Gray,-999,KY
37520,University Heights,-999,VA
37521,Putney,-999,KY
37522,Barracks,-999,VA
37523,Wilcox,-999,WY
37524,Hickory Grove,-999,WI
37525,Burns,-999,WI
37526,Totz,-999,KY
37527,Wyoming,-999,WY
37528,Commonwealth,-999,VA
37529,Millville,-999,WI
37530,Allison Gap,-999,VA
37531,Woods Landing,-999,WY
37532,Rio,-999,VA
37533,Mount Ida,-999,WI
37534,Medary,-999,WI
37535,Canton,-999,KY
37536,Jelm,-999,WY
37537,Trout,-999,WV
37538,Wyalusing,-999,WI
37539,Shelby,-999,WI
37540,Braintree,-999,MA
37541,Anthony,-999,WV
37542,Aztalan,-999,WI
37543,Avard,-999,OK
37544,Weymouth,-999,MA
37545,Hamilton Dome,-999,WY
37546,Caldwell,-999,WV
37547,Cold Spring,-999,WI
37548,El Prado,-999,NM
37549,Palmer,12140,MA
37550,Clearco,-999,WV
37551,Concord,-999,WI
37552,Paicines,-999,CA
37553,Grass Creek,-999,WY
37554,Three Rivers,-999,MA
37555,Farmington,-999,WI
37556,San Benito,-999,CA
37557,Clintonville,-999,WV
37558,Koshkonong,-999,WI
37559,Idria,-999,CA
37560,Frankford,-999,WV
37561,Bonneville,-999,WY
37562,Bitter Creek,-999,WY
37563,Milford,-999,WI
37564,Woodbine,-999,KY
37565,Quinnimont,-999,WV
37566,Burntfork,-999,WY
37567,Kinnear,-999,WY
37568,Oakland,-999,WI
37569,Blackmont,-999,KY
37570,Clifftop,-999,WV
37571,Creston,-999,WY
37572,Buena Vista,-999,WI
37573,Carmel Valley,-999,CA
37574,Kingston,-999,WV
37575,Riner,-999,WY
37576,Lost Cabin,-999,WY
37577,Edgewood,-999,WI
37578,Bryan,-999,WY
37579,Nallen,-999,WV
37580,Parkfield,-999,CA
37581,Sand Draw,-999,WY
37582,Gatewood,-999,MO
37583,Genesee Depot,-999,WI
37584,Monell,-999,WY
37585,Danese,-999,WV
37586,Jericho,-999,WI
37587,Quealy,-999,WY
37588,Lookout,-999,WV
37589,Poynor,-999,MO
37590,Lake Five,-999,WI
37591,Bradleyville,-999,MO
37592,Thayer Junction,-999,WY
37593,Jeffrey,-999,WV
37594,Boysen,-999,WY
37595,Point of Rocks,-999,WY
37596,Ridgeview,-999,WV
37597,Angiola,-999,CA
37598,Monches,-999,WI
37599,Acushnet,3073,MA
37600,Modena,-999,UT
37601,Balance Rock,-999,CA
37602,Monterey,-999,WI
37603,Burris,-999,WY
37604,Alamo Oaks,-999,CA
37605,Cotton Center,-999,CA
37606,Weston,-999,MI
37607,Okauchee,-999,WI
37608,Cecilville,-999,CA
37609,Johnsondale,-999,CA
37610,Milford,-999,WY
37611,Cowell,-999,CA
37612,Stonebank,-999,WI
37613,Bray,-999,CA
37614,Kaweah,-999,CA
37615,Maltby,-999,CA
37616,Summit Corners,-999,WI
37617,Morton,-999,WY
37618,Poplar,-999,CA
37619,Somes Bar,-999,CA
37620,Shore Acres,-999,CA
37621,Jamestown,-999,OK
37622,Klamath River,-999,CA
37623,Utica,-999,WI
37624,Selby,-999,CA
37625,South Pass City,-999,WY
37626,Shady Grove,-999,OK
37627,Lisco,-999,NE
37628,Waterville,-999,WI
37629,Montpelier,-999,CA
37630,Englewood,-999,TN
37631,Midway,-999,TN
37632,Northport,-999,NE
37633,Bethesda,-999,WI
37634,Peach Creek,-999,WV
37635,North Wardell,-999,MO
37636,Requa,-999,CA
37637,Genesee,-999,WI
37638,Hutchinson,-999,WV
37639,Lysite,-999,WY
37640,Cottonwood Point,-999,MO
37641,Fort Dick,-999,CA
37642,Vernon,-999,WI
37643,Stirrat,-999,WV
37644,Rineyville,-999,KY
37645,Hackamore,-999,CA
37646,Colcord,-999,WV
37647,Tionesta,-999,CA
37648,Fireco,-999,WV
37649,Incline Village,-999,NV
37650,Moneta,-999,WY
37651,Georgetown,-999,IN
37652,Granger,-999,IN
37653,Manchester,-999,WI
37654,Briggsville,-999,WI
37655,Germania,-999,WI
37656,Mecan,-999,WI
37657,Dotyville,-999,WI
37658,Johnsburg,-999,WI
37659,Pipe,-999,WI
37660,Waucousta,-999,WI
37661,Alto,-999,WI
37662,Ashford,-999,WI
37663,Byron,-999,WI
37664,Eldorado,-999,WI
37665,Lamartine,-999,WI
37666,Ada,-999,WI
37667,Batavia,-999,WI
37668,Haven,-999,WI
37669,Mosel,-999,WI
37670,Rhine,-999,WI
37671,Stony Lake,-999,MI
37672,Winn,-999,MI
37673,Bitely,-999,MI
37674,Woodland Park,-999,MI
37675,Esofea,-999,WI
37676,Liberty Pole,-999,WI
37677,Newry,-999,WI
37678,Valley,-999,WI
37679,Mount Tabor,-999,WI
37680,Greenwood,-999,WI
37681,Liberty,-999,WI
37682,Victory,-999,WI
37683,Dekorra,-999,WI
37684,Leeds,-999,WI
37685,Belinda City,-999,TN
37686,Arlington,-999,NC
37687,Rocky Fork,-999,TN
37688,Quay,-999,OK
37689,Sandia Pueblo,369,NM
37690,Neubert,-999,TN
37691,Mayland,-999,TN
37692,New Tulsa,-999,OK
37693,Gulivoire Park,-999,IN
37694,Moodys,-999,OK
37695,Parkman,-999,OH
37696,Bunch,-999,OK
37697,Farthing,-999,WY
37698,Overall,-999,TN
37699,Horse Creek,-999,WY
37700,Christiana,-999,TN
37701,Meriden,-999,WY
37702,Ilfeld,-999,NM
37703,Dellslow,-999,WV
37704,Egbert,-999,WY
37705,Sherrills Ford,-999,NC
37706,Lowsville,-999,WV
37707,Orchard Valley,-999,WY
37708,Chubbuck,-999,CA
37709,Placid Lakes,-999,FL
37710,Cuzzart,-999,WV
37711,East Haddam,-999,CT
37712,Essex,-999,CA
37713,Palm River,-999,FL
37714,Murrieta Hot Springs,-999,CA
37715,Fellowsville,-999,WV
37716,Quail Valley,-999,CA
37717,Beaver Dam Lake,-999,NY
37718,Fenner,-999,CA
37719,Browardale,-999,FL
37720,Sedco Hills,-999,CA
37721,Almy,-999,WY
37722,Scotland,-999,CA
37723,Corinth,-999,WV
37724,Pine Island Ridge,-999,FL
37725,Sun City,-999,CA
37726,Aspen,-999,WY
37727,Riverland,-999,FL
37728,Alta Loma,-999,CA
37729,Folsom,-999,WV
37730,Branchville,-999,AL
37731,Verne,-999,WY
37732,Arrowhead Highlands,-999,CA
37733,Proctor,-999,WV
37734,Ludlam,-999,FL
37735,Discovery,-999,MD
37736,Bunche Park,-999,FL
37737,Altamont,-999,WY
37738,Atolia,-999,CA
37739,Bynum,-999,AL
37740,Green Valley,-999,MD
37741,Blue Mountain,-999,AL
37742,Bagdad,-999,CA
37743,Summerland Key,-999,FL
37744,Piedmont,-999,WY
37745,Magnolia,-999,WV
37746,Capistrano Beach,-999,CA
37747,Blue Jay,-999,CA
37748,Plantation Key,-999,FL
37749,Crannell,-999,CA
37750,New Creek,-999,WV
37751,Silverado,-999,CA
37752,Cajon Junction,-999,CA
37753,Pigeon River,-999,MN
37754,Moonstone,-999,CA
37755,Four States,-999,WV
37756,Emerald Bay,-999,CA
37757,Cedar Glen,-999,CA
37758,Blueberry,-999,WI
37759,Rohnerville,-999,CA
37760,Challenge,-999,CA
37761,Lemon Heights,-999,CA
37762,Cedarpines Park,-999,CA
37763,Foxboro,-999,WI
37764,Honeydew,-999,CA
37765,Lake Hart,-999,IN
37766,Orange Park Acres,-999,CA
37767,Patzau,-999,WI
37768,Cima,-999,CA
37769,Korbel,-999,CA
37770,Shanghai,-999,WV
37771,Panorama Heights,-999,CA
37772,South Range,-999,WI
37773,College Heights,-999,CA
37774,Petrolia,-999,CA
37775,Shepardsville,-999,IN
37776,San Juan Hot Springs,-999,CA
37777,South Superior,-999,WI
37778,Del Rosa,-999,CA
37779,Shively,-999,CA
37780,Wick,-999,WV
37781,Santa Ana Heights,-999,CA
37782,East Highlands,-999,CA
37783,Wentworth,-999,WI
37784,Hoopa,-999,CA
37785,South Laguna,-999,CA
37786,Green Valley Lake,-999,CA
37787,Indian Springs,-999,OH
37788,Briceland,-999,CA
37789,Hines,-999,WI
37790,Surfside,-999,CA
37791,Guasti,-999,CA
37792,Slanesville,-999,WV
37793,Skyline,-999,NE
37794,Bennett,-999,WI
37795,Top of the World,-999,CA
37796,Los Serranos,-999,CA
37797,Delray,-999,WV
37798,Elkhorn,-999,NE
37799,Cloverland,-999,WI
37800,Trabuco Canyon,-999,CA
37801,Narod,-999,CA
37802,North Fork Village,-999,OH
37803,Big Bar,-999,CA
37804,Dairyland,-999,WI
37805,Trabuco Highlands,-999,CA
37806,Kearneysville,-999,WV
37807,Island Mountain,-999,CA
37808,Newberry Springs,-999,CA
37809,Hawthorne,-999,WI
37810,Cahaba Heights,-999,AL
37811,Rippon,-999,WV
37812,Valley City,-999,OH
37813,Red Mountain,-999,CA
37814,Maple,-999,WI
37815,Chalkville,-999,AL
37816,Ranson,-999,WV
37817,Little Falls,-999,NJ
37818,Wascott,-999,WI
37819,Gantts Quarry,-999,AL
37820,Skyforest,-999,CA
37821,Schultz,-999,WV
37822,Wayne,-999,NJ
37823,Red Cliff,-999,WI
37824,Huger,-999,SC
37825,Sleepy Hollow,-999,CA
37826,Sardis,-999,WV
37827,Benoit,-999,WI
37828,West Milford,-999,NJ
37829,Calavo Gardens,-999,CA
37830,Smiley Park,-999,CA
37831,McWhorter,-999,WV
37832,Moquah,-999,WI
37833,Standish,-999,CA
37834,Twin Peaks,-999,CA
37835,Cardiff-by-the-Sea,-999,CA
37836,Wallace,-999,WV
37837,Namekagon,-999,WI
37838,Termo,-999,CA
37839,Valley View Park,-999,CA
37840,Del Dios,-999,CA
37841,Milford,-999,IN
37842,Barksdale,-999,WI
37843,Wendel,-999,CA
37844,Verdemont,-999,CA
37845,Grossmont,-999,CA
37846,Pruntytown,-999,WV
37847,Delta,-999,WI
37848,Viola,-999,CA
37849,Vidal,-999,CA
37850,Johnstown,-999,CA
37851,Thornton,-999,WV
37852,Oulu,-999,WI
37853,Lakehead,-999,CA
37854,Vidal Junction,-999,CA
37855,Lakeview,-999,CA
37856,Leopold,-999,WV
37857,River Vale,-999,NJ
37858,Westend,-999,CA
37859,High Bridge,-999,WI
37860,Leucadia,-999,CA
37861,Smithburg,-999,WV
37862,Rochelle Park,-999,NJ
37863,Di Giorgio,-999,CA
37864,Morse,-999,WI
37865,Moreno,-999,CA
37866,New Milton,-999,WV
37867,Saddle Brook,-999,NJ
37868,Garlock,-999,CA
37869,Peeksville,-999,WI
37870,Riverview Farms,-999,CA
37871,Delevan,-999,CA
37872,Lyndhurst,-999,NJ
37873,Caliente,-999,CA
37874,Casa de Oro,-999,CA
37875,Sanborn,-999,WI
37876,Kanawha,-999,WV
37877,Teaneck,-999,NJ
37878,Miracle Hot Springs,-999,CA
37879,Castle Park,-999,CA
37880,Shanagolden,-999,WI
37881,Murphytown,-999,WV
37882,Wyckoff,-999,NJ
37883,South Lake,-999,CA
37884,Jesmond Dene,-999,CA
37885,White River,-999,WI
37886,Rockport,-999,WV
37887,East Hanover,-999,NJ
37888,Rover,-999,TN
37889,Lincoln Acres,-999,CA
37890,La Pointe,-999,WI
37891,Pike,-999,WV
37892,Campion,-999,CO
37893,Iron City,-999,TN
37894,Live Oak Springs,-999,CA
37895,Kenton,-999,MI
37896,Smithville,-999,WV
37897,Hoyt,-999,OK
37898,Unionville,-999,NV
37899,Lynwood Hills,-999,CA
37900,Sidnaw,-999,MI
37901,Mellin,-999,WV
37902,Hickory Withe,-999,TN
37903,Fairfield,-999,NJ
37904,Winona,-999,MI
37905,Petroleum,-999,WV
37906,Mesa Grande,-999,CA
37907,Monroe,-999,OK
37908,Belleville,-999,NJ
37909,Rossmoor,-999,MD
37910,Hall Park,-999,OK
37911,Northland,-999,MI
37912,San Luis Rey,-999,CA
37913,Bloomfield,-999,NJ
37914,Wheaton,-999,MD
37915,Blanco,-999,OK
37916,Au Train,-999,MI
37917,Suncrest,-999,CA
37918,Cedar Grove,-999,NJ
37919,Dorcas,-999,WV
37920,Deerton,-999,MI
37921,Sunnyside,-999,CA
37922,Millburn,-999,NJ
37923,Isleta Pueblo,-999,NM
37924,Mount Storm,-999,WV
37925,Melstrand,-999,MI
37926,Montclair,-999,NJ
37927,Tecate,-999,CA
37928,Colonias,-999,NM
37929,Scherr,-999,WV
37930,Pala,-999,CA
37931,Trenary,-999,MI
37932,Nutley,-999,NJ
37933,Betteravia,-999,CA
37934,Henry,-999,WV
37935,Santan,-999,AZ
37936,Wetmore,-999,MI
37937,Orange,-999,NJ
37938,Honda,-999,CA
37939,Whitesboro,-999,NJ
37940,Coyote Wells,-999,CA
37941,Kipling,-999,MI
37942,Irvington,-999,NJ
37943,Las Cruces,-999,CA
37944,Applegate,-999,CA
37945,Plaster City,-999,CA
37946,Nahma,-999,MI
37947,Livingston,-999,NJ
37948,Tajiguas,-999,CA
37949,Emigrant Gap,-999,CA
37950,Maplewood,-999,NJ
37951,Marshall Creek,-999,TX
37952,Gowen,-999,OK
37953,Perkins,-999,MI
37954,Tahoe City,-999,CA
37955,South Orange,-999,NJ
37956,McAllister,-999,WI
37957,South Yuba City,-999,CA
37958,Verona,-999,NJ
37959,Eagle Mountain,-999,TX
37960,Gravel Ridge,-999,AR
37961,Athelstane,-999,WI
37962,Tierra Buena,-999,CA
37963,Gresston,-999,GA
37964,Sespe,-999,CA
37965,West Caldwell,-999,NJ
37966,Nestorville,-999,WV
37967,Beaver,-999,WI
37968,Preston,-999,GA
37969,Somis,-999,CA
37970,West Orange,-999,NJ
37971,Coketon,-999,WV
37972,Beecher,-999,WI
37973,Berkeley Heights,-999,NJ
37974,Weston,-999,GA
37975,Ventura,-999,CA
37976,Laneville,-999,WV
37977,Middle Inlet,-999,WI
37978,Clark,-999,NJ
37979,Aloha,-999,LA
37980,Bassett,-999,CA
37981,Lost City,-999,WV
37982,Porterfield,-999,WI
37983,City Terrace,-999,CA
37984,Cranford,-999,NJ
37985,Lillian,-999,AL
37986,Baker,-999,WV
37987,Wagner,-999,WI
37988,Cornell,-999,CA
37989,Perdido,-999,AL
37990,Hillside,-999,NJ
37991,Mathias,-999,WV
37992,Carlsville,-999,WI
37993,Dominguez,-999,CA
37994,Stapleton,-999,AL
37995,Scotch Plains,-999,NJ
37996,Old Fields,-999,WV
37997,Fish Creek,-999,WI
37998,Glenview,-999,CA
37999,Springfield,-999,NJ
38000,Stockton,-999,AL
38001,Pumphrey,-999,MD
38002,Gills Rock,-999,WI
38003,La Crescenta,-999,CA
38004,Union,-999,NJ
38005,Semmes,-999,AL
38006,Green Haven,-999,MD
38007,Institute,-999,WI
38008,Amite,4141,LA
38009,Hillsmere Shores,-999,MD
38010,Montrose,-999,CA
38011,Richfield,-999,PA
38012,Maplewood,-999,WI
38013,Paintertown,-999,PA
38014,Londontowne,-999,MD
38015,Pearblossom,-999,CA
38016,Pine Grove,-999,LA
38017,Whitefish Bay,-999,WI
38018,Saugus,-999,CA
38019,Anderson Mill,-999,TX
38020,Mount Lebanon,-999,PA
38021,South Gate,-999,MD
38022,Brussels,-999,WI
38023,Brohard,-999,WV
38024,View Park,-999,CA
38025,Le Moyen,-999,LA
38026,North Versailles,-999,PA
38027,Jacksonport,-999,WI
38028,Penn Hills,-999,PA
38029,Alum Bridge,-999,WV
38030,West Whittier,-999,CA
38031,Lebeau,-999,LA
38032,Washington,-999,WI
38033,Edison,-999,NJ
38034,Ireland,-999,WV
38035,Windsor Hills,-999,CA
38036,Ledoux,-999,LA
38037,Stalwart,-999,MI
38038,East Brunswick,-999,NJ
38039,Walkersville,-999,WV
38040,Agoura,-999,CA
38041,Lewisburg,-999,LA
38042,Brimley,-999,MI
38043,North Brunswick,-999,NJ
38044,Suitland,-999,MD
38045,East La Mirada,-999,CA
38046,Morrow,-999,LA
38047,Paradise,-999,MI
38048,Kingston,-999,NJ
38049,Glady,-999,WV
38050,Clarita,-999,OK
38051,Whiteville,-999,LA
38052,Bemis,-999,WV
38053,Rudyard,-999,MI
38054,East Springfield,-999,OH
38055,Wardville,-999,OK
38056,Woodside,-999,LA
38057,Trout Lake,-999,MI
38058,Vinton,-999,CA
