FID,NAME,POP_2010,STATE
7904,Bessemer,1111,PA
7905,Hatfield,1318,MA
7906,Tyndall,1067,SD
7907,Ellport,1180,PA
7908,Milan,5836,MI
7909,Avon,590,SD
7910,Enon Valley,306,PA
7911,Saline,8810,MI
7912,Owosso,15194,MI
7913,New Beaver,1502,PA
7914,Ann Arbor,113934,MI
7915,Perry,2188,MI
7916,Alpha,2369,NJ
7917,Jackson,33534,MI
7918,Corunna,3497,MI
7919,Hackettstown,9724,NJ
7920,Springfield,5260,MI
7921,Durand,3446,MI
7922,Madison,15845,NJ
7923,Laingsburg,1283,MI
7924,Albion,8616,MI
7925,Mendham,4981,NJ
7926,Portland,3883,MI
7927,Battle Creek,52347,MI
7928,Morris Plains,5532,NJ
7929,Belding,5757,MI
7930,Marshall,7088,MI
7931,Morristown,18411,NJ
7932,South Haven,4403,MI
7933,Mountain Lakes,4160,NJ
7934,Ionia,11394,MI
7935,Bangor,1885,MI
7936,Saint Johns,7865,MI
7937,Mount Arlington,5050,NJ
7938,Gobles,829,MI
7939,Netcong,3232,NJ
7940,DeWitt,4507,MI
7941,Hartford,2688,MI
7942,Dover,18157,NJ
7943,Alcester,807,SD
7944,Parchment,1804,MI
7945,Florham Park,11696,NJ
7946,Beresford,2005,SD
7947,Portage,46292,MI
7948,Pleasant Grove,-999,IA
7949,Elk Point,1963,SD
7950,Galesburg,2009,MI
7951,Homewood,109,PA
7952,Jefferson,547,SD
7953,Kalamazoo,74262,MI
7954,Hookstown,147,PA
7955,Vermillion,10571,SD
7956,Green Island,-999,IA
7957,Industry,1835,PA
7958,Wakonda,321,SD
7959,Bellingham,4854,MA
7960,Koppel,762,PA
7961,Donnan,-999,IA
7962,Brookline,58732,MA
7963,Midland,2635,PA
7964,Eldorado,-999,IA
7965,Dedham,24729,MA
7966,Burnham,2054,PA
7967,Gunder,-999,IA
7968,Dover,2265,MA
7969,Juniata Terrace,542,PA
7970,Troy,50129,NY
7971,Foxborough,5625,MA
7972,Kistler,320,PA
7973,Cornelia,-999,IA
7974,Wellesley,27982,MA
7975,Lewistown,8338,PA
7976,Mount Clemens,16314,MI
7977,Holbrook,10791,MA
7978,McVeytown,342,PA
7979,New Baltimore,12084,MI
7980,Medfield,6483,MA
7981,Richmond,5735,MI
7982,Newton Hamilton,205,PA
7983,Wilbraham,3915,MA
7984,Roseville,47299,MI
7985,Bayonne,63024,NJ
7986,Holland,1464,MA
7987,Saint Clair Shores,59715,MI
7988,East Newark,2406,NJ
7989,Longmeadow,15784,MA
7990,Sterling Heights,129699,MI
7991,Abington,15985,MA
7992,Belmont,986,WI
7993,Guttenberg,11176,NJ
7994,Bridgewater,7841,MA
7995,Benton,973,WI
7996,Harrison,13620,NJ
7997,Blanchardville,825,WI
7998,Hoboken,50005,NJ
7999,Darlington,2451,WI
8000,Brighton,7444,MI
8001,Floyd,335,IA
8002,Marble Rock,307,IA
8003,Nora Springs,1431,IA
8004,Elgin,683,IA
8005,Maynard,518,IA
8006,Oelwein,6415,IA
8007,Edgewood,864,IA
8008,Elkader,1273,IA
8009,Elkport,37,IA
8010,Farmersburg,302,IA
8011,Garber,88,IA
8012,Garnavillo,745,IA
8013,Marquette,375,IA
8014,McGregor,871,IA
8015,North Buena Vista,121,IA
8016,Elberon,196,IA
8017,Millville,30,IA
8018,Garwin,527,IA
8019,Monona,1549,IA
8020,Gladbrook,945,IA
8021,Gordon,1612,NE
8022,Montour,249,IA
8023,Merrill,755,IA
8024,Martelle,255,IA
8025,Kingsley,1411,IA
8026,Dwight,272,KS
8027,Monticello,3796,IA
8028,Le Mars,9826,IA
8029,Latimer,20,KS
8030,Morley,115,IA
8031,Newell,876,IA
8032,Kanopolis,492,KS
8033,Moorhead,226,IA
8034,Lakeside,596,IA
8035,Melvern,385,KS
8036,Ferguson,126,IA
8037,Marcus,1117,IA
8038,Lawrenceville,4348,IL
8039,Gilman,509,IA
8040,Ironton,11129,OH
8041,Meriden,159,IA
8042,Marshalltown,27552,IA
8043,Melbourne,830,IA
8044,Drexel,965,MO
8045,Larrabee,132,IA
8046,Fonda,631,IA
8047,Laurel,239,IA
8048,East Lynne,303,MO
8049,Gilmore City,504,IA
8050,Le Grand,938,IA
8051,Freeman,482,MO
8052,Laurens,1258,IA
8053,Glidden,1146,IA
8054,Garden City,1642,MO
8055,Lake Annette,100,MO
8056,Dows,538,IA
8057,Lanesboro,121,IA
8058,Lake Winnebago,1131,MO
8059,Eagle Grove,3583,IA
8060,Kiron,279,IA
8061,Kinmundy,796,IL
8062,Galt,32,IA
8063,Fraser,102,IA
8064,Jefferson City,43079,MO
8065,Goldfield,635,IA
8066,Ogden,2044,IA
8067,Neosho Rapids,265,KS
8068,Geneva,165,IA
8069,Grand Junction,824,IA
8070,Lane,225,KS
8071,Latimer,507,IA
8072,Gilbert,1082,IA
8073,Fontana,224,KS
8074,Dumont,637,IA
8075,Maxwell,920,IA
8076,Gasconade,223,MO
8077,Greene,1130,IA
8078,McCallsburg,333,IA
8079,Morrison,139,MO
8080,Nevada,6798,IA
8081,Gerald,1345,MO
8082,New Hartford,516,IA
8083,Kelley,309,IA
8084,New Haven,2089,MO
8085,Frederika,183,IA
8086,Mount Carroll,1717,IL
8087,Meta,229,MO
8088,Janesville,930,IA
8089,Leoti,1534,KS
8090,Laurel,964,NE
8091,Lanark,1457,IL
8092,Ness City,1449,KS
8093,Durango,22,IA
8094,Evanston,74486,IL
8095,Galatia,39,KS
8096,Dyersville,4058,IA
8097,Markham,12508,IL
8098,Epworth,1860,IA
8099,Northlake,12323,IL
8100,McCracken,190,KS
8101,Farley,1537,IA
8102,La Crosse,1342,KS
8103,Oak Forest,27962,IL
8104,Graf,79,IA
8105,New Vienna,407,IA
8106,Genoa,5193,IL
8107,East Saint Louis,27006,IL
8108,Dundee,174,IA
8109,Elgin,108188,IL
8110,Fairview Heights,17078,IL
8111,Earlville,812,IA
8112,Geneva,21495,IL
8113,Mascoutah,7483,IL
8114,Greeley,256,IA
8115,Norfolk,24210,NE
8116,O'Fallon,28281,IL
8117,Goose Lake,240,IA
8118,Masonville,127,IA
8119,Lebanon,4418,IL
8120,Duncombe,410,IA
8121,Grand Mound,642,IA
8122,Gering,8500,NE
8123,Galva,870,KS
8124,Gowrie,1037,IA
8125,Moorland,169,IA
8126,Minatare,816,NE
8127,Marquette,641,KS
8128,Moundridge,1737,KS
8129,Lehigh,416,IA
8130,Mitchell,1702,NE
8131,Inman,1377,KS
8132,Fairbank,1113,IA
8133,Elmhurst,44121,IL
8134,Naperville,141853,IL
8135,Durham,112,KS
8136,Independence,5966,IA
8137,Oakbrook Terrace,2134,IL
8138,Goessel,539,KS
8139,Jesup,2520,IA
8140,Geneva,6215,OH
8141,Lehigh,175,KS
8142,Durant,1832,IA
8143,Lamont,461,IA
8144,Fairfield,5154,IL
8145,Mechanicsville,1146,IA
8146,Dunkerton,852,IA
8147,Jeffersonville,44953,IN
8148,Elk Run Heights,1117,IA
8149,Mount Carmel,7284,IL
8150,Fulton,3481,IL
8151,Gilbertville,712,IA
8152,Montrose,384,MO
8153,Morrison,4188,IL
8154,La Porte City,2285,IA
8155,Oakland City,2429,IN
8156,Dunlap,1042,IA
8157,Moville,1618,IA
8158,Jasper,15038,IN
8159,Missouri Valley,2838,IA
8160,Lawton,908,IA
8161,Elmdale,55,KS
8162,Modale,283,IA
8163,Early,557,IA
8164,Matfield Green,47,KS
8165,Mondamin,402,IA
8166,Frederick,18,KS
8167,Nemaha,85,IA
8168,Marengo,2528,IA
8169,Geneseo,267,KS
8170,North English,1041,IA
8171,Odebolt,1013,IA
8172,Nashville,3258,IL
8173,Millersburg,159,IA
8174,Lake View,1142,IA
8175,Festus,11602,MO
8176,Ladora,283,IA
8177,Galva,434,IA
8178,Kimmswick,157,MO
8179,Granger,1244,IA
8180,Farnhamville,371,IA
8181,Mount Vernon,15277,IL
8182,Minburn,365,IA
8183,Jolley,41,IA
8184,Nason,236,IL
8185,Knierim,60,IA
8186,Earling,437,IA
8187,New Strawn,394,KS
8188,Ellsworth,531,IA
8189,Elk Horn,662,IA
8190,Lebo,940,KS
8191,Jewell Junction,1215,IA
8192,Irwin,341,IA
8193,LeRoy,561,KS
8194,Kamrar,199,IA
8195,Kirkman,64,IA
8196,Eldon,4567,MO
8197,New Providence,228,IA
8198,Exira,840,IA
8199,Lake Ozark,1586,MO
8200,Iowa Falls,5238,IA
8201,Gray,63,IA
8202,Lakeside,0,MO
8203,Kimballton,322,IA
8204,Morrison,94,IA
8205,New Albany,36372,IN
8206,Montezuma,1462,IA
8207,East Dubuque,1704,IL
8208,Greeley,302,KS
8209,Elkhart,683,IA
8210,Galena,3429,IL
8211,Kincaid,122,KS
8212,Mitchellville,2254,IA
8213,Freeport,25638,IL
8214,Mound City,694,KS
8215,Johnston,17278,IA
8216,Marengo,7648,IL
8217,McHenry,26992,IL
8218,La Cygne,1149,KS
8219,Newton,15254,IA
8220,North Chicago,32574,IL
8221,Garfield,190,KS
8222,Oakland Acres,156,IA
8223,Lakin,2216,KS
8224,Lake Forest,19375,IL
8225,Mingo,302,IA
8226,Grayville,1666,IL
8227,Elgin,661,NE
8228,Monroe,1830,IA
8229,Jetmore,867,KS
8230,Miles,445,IA
8231,Kellogg,599,IA
8232,McLeansboro,2883,IL
8233,Monmouth,153,IA
8234,Lambs Grove,172,IA
8235,Mount Vernon,6687,IN
8236,La Motte,260,IA
8237,Menlo,353,IA
8238,Du Quoin,6109,IL
8239,Garrison,371,IA
8240,Jamaica,224,IA
8241,Irondale,445,MO
8242,Mount Auburn,150,IA
8243,North Newton,1759,KS
8244,North Liberty,13374,IA
8245,East Moline,21302,IL
8246,Newhall,875,IA
8247,Fall River,162,KS
8248,Langdon,42,KS
8249,Norway,545,IA
8250,Moline,43483,IL
8251,Eldridge,5651,IA
8252,Evansville,117429,IN
8253,Keystone,622,IA
8254,Ely,1776,IA
8255,Maysville,176,IA
8256,Edgar Springs,208,MO
8257,Fairfax,2123,IA
8258,McCausland,291,IA
8259,Newburg,470,MO
8260,Marion,34768,IA
8261,New Liberty,137,IA
8262,Elbing,229,KS
8263,Mount Vernon,4506,IA
8264,Le Claire,3765,IA
8265,Dysart,1379,IA
8266,Latham,139,KS
8267,Elkhart,50949,IN
8268,Leon,704,KS
8269,Goshen,31719,IN
8270,Offerle,199,KS
8271,Nappanee,6648,IN
8272,Lewis,451,KS
8273,Mishawaka,48252,IN
8274,Farmington,16240,MO
8275,Michigan City,31479,IN
8276,Iron Mountain Lake,737,MO
8277,Joliet,147433,IL
8278,Leadington,422,MO
8279,East Chicago,29698,IN
8280,Leadwood,1282,MO
8281,Gary,80294,IN
8282,Nevada,8386,MO
8283,Lake Station,12572,IN
8284,Neosho Falls,141,KS
8285,Fort Calhoun,908,NE
8286,Elsmore,77,KS
8287,Earlville,1701,IL
8288,Gas,564,KS
8289,Marseilles,5094,IL
8290,Mildred,28,KS
8291,Mendota,7372,IL
8292,Moran,558,KS
8293,Oglesby,3791,IL
8294,Fulton,163,KS
8295,Fruitland,977,IA
8296,Ensign,187,KS
8297,Montezuma,966,KS
8298,Ingalls,306,KS
8299,Grand Tower,605,IL
8300,Murphysboro,7970,IL
8301,Lenox,1407,IA
8302,Liberty,29149,MO
8303,Farmington,664,IA
8304,Greensburg,11492,IN
8305,Mount Sterling,36,IA
8306,McLouth,880,KS
8307,Milton,443,IA
8308,Meriden,813,KS
8309,Keosauqua,1006,IA
8310,Nortonville,637,KS
8311,Drakesville,184,IA
8312,Easton,253,KS
8313,Floris,138,IA
8314,Emma,233,MO
8315,Ellston,43,IA
8316,Marshall,13065,MO
8317,Kellerton,315,IA
8318,Miami,175,MO
8319,Garden Grove,211,IA
8320,Nelson,192,MO
8321,Grand River,236,IA
8322,Neoga,1636,IL
8323,Greenfield,4639,OH
8324,Le Roy,15,IA
8325,Farber,322,MO
8326,Millerton,45,IA
8327,Mexico,11543,MO
8328,Exline,160,IA
8329,Laddonia,513,MO
8330,Mystic,425,IA
8331,Fayette,2688,MO
8332,Numa,92,IA
8333,Franklin,95,MO
8334,Moravia,665,IA
8335,Glasgow,1103,MO
8336,Moulton,605,IA
8337,New Franklin,1089,MO
8338,Kenton,8262,OH
8339,Montgomery,10251,OH
8340,Fort Madison,11051,IA
8341,Greendale,4520,IN
8342,Franklin,143,IA
8343,Lawrenceburg,5042,IN
8344,Montrose,898,IA
8345,Mayview,212,MO
8346,Nebraska City,7289,NE
8347,Napoleon,222,MO
8348,Le Roy,3560,IL
8349,Odessa,5300,MO
8350,Lexington,2060,IL
8351,Lake Lafayette,327,MO
8352,East Peoria,23402,IL
8353,Lexington,4726,MO
8354,Marquette Heights,2824,IL
8355,Grafton,674,IL
8356,New York,8175133,NY
8357,Jerseyville,8465,IL
8358,Farmington,2448,IL
8359,Grain Valley,12854,MO
8360,Lewistown,2384,IL
8361,Grandview,24475,MO
8362,Marion,36837,OH
8363,Oak Grove,7795,MO
8364,Geneva,2217,NE
8365,Independence,116830,MO
8366,Friend,1027,NE
8367,Kansas City,459787,MO
8368,Edgar,498,NE
8369,Lake Lotawana,1939,MO
8370,Fairfield,387,NE
8371,Lake Tapawingo,730,MO
8372,Lee's Summit,91364,MO
8373,Minden,2923,NE
8374,Levasy,83,MO
8375,Gas City,5965,IN
8376,Elsberry,1934,MO
8377,Marion,29948,IN
8378,Foley,161,MO
8379,Jonesboro,1756,IN
8380,Moscow Mills,2509,MO
8381,Nauvoo,1149,IL
8382,Grandview Plaza,1560,KS
8383,La Harpe,1235,IL
8384,Milford,530,KS
8385,Kahoka,2078,MO
8386,Effingham,12328,IL
8387,Memphis,1822,MO
8388,Eskridge,534,KS
8389,Greentop,442,MO
8390,McFarland,256,KS
8391,Jackson,6397,OH
8392,Lancaster,728,MO
8393,North Vernon,6728,IN
8394,Fairfax,638,MO
8395,Newton,2849,IL
8396,Elmo,168,MO
8397,Jasonville,2222,IN
8398,Maryville,11972,MO
8399,New Florence,769,MO
8400,New Hampton,291,MO
8401,Montgomery City,2834,MO
8402,Dunkirk,2362,IN
8403,Jonesburg,768,MO
8404,Montpelier,1805,IN
8405,Grainfield,277,KS
8406,Kokomo,45468,IN
8407,Enterprise,855,KS
8408,Lafayette,67140,IN
8409,Gorham,334,KS
8410,Marysville,22094,OH
8411,Eudora,6136,KS
8412,Georgetown,3474,IL
8413,Lecompton,625,KS
8414,Mason City,2343,IL
8415,Fulton,12790,MO
8416,Frankfort,16422,IN
8417,New Bloomfield,669,MO
8418,Green City,657,MO
8419,Mokane,185,MO
8420,Greencastle,275,MO
8421,Greenville,7000,IL
8422,Milan,1960,MO
8423,McFall,93,MO
8424,Edwardsville,24293,IL
8425,King City,1013,MO
8426,Granite City,29849,IL
8427,Elwood,8614,IN
8428,Marthasville,1136,MO
8429,Muncie,70085,IN
8430,Mitchell,4350,IN
8431,Greenville,13227,OH
8432,Flint Hill,525,MO
8433,Nelson,488,NE
8434,Foristell,505,MO
8435,Fairbury,3942,NE
8436,New Melle,475,MO
8437,McCook,7698,NE
8438,O'Fallon,79329,MO
8439,Indianola,584,NE
8440,Lake Saint Louis,14545,MO
8441,Novinger,456,MO
8442,New Cambria,126,KS
8443,Kirksville,17505,MO
8444,Green Ridge,476,MO
8445,Mount Pulaski,1566,IL
8446,La Monte,1140,MO
8447,Edina,1176,MO
8448,Kingsville,269,MO
8449,Knox City,216,MO
8450,Knob Noster,2709,MO
8451,Farmer City,2037,IL
8452,Leeton,566,MO
8453,Monticello,5548,IL
8454,Flora,5070,IL
8455,Galt,253,MO
8456,Edmundson,834,MO
8457,Ellisville,9133,MO
8458,Laredo,198,MO
8459,Falls City,4325,NE
8460,Eureka,10189,MO
8461,Forest City,268,MO
8462,Fenton,4022,MO
8463,Mound City,1159,MO
8464,Ferguson,21203,MO
8465,Ewing,456,MO
8466,Flordell Hills,822,MO
8467,La Belle,660,MO
8468,Florissant,52158,MO
8469,La Grange,931,MO
8470,Frontenac,3482,MO
8471,Noblesville,51969,IN
8472,Glendale,5925,MO
8473,Lebanon,15792,IN
8474,Martins Ferry,6915,OH
8475,Green Park,2622,MO
8476,Dublin,41751,OH
8477,Greendale,651,MO
8478,Gahanna,33248,OH
8479,Maryland Heights,27472,MO
8480,Normandy,5008,MO
8481,Gallatin,1786,MO
8482,Northwoods,4227,MO
8483,Gilman City,383,MO
8484,Oakland,1381,MO
8485,Jamesport,524,MO
8486,Moline Acres,2442,MO
8487,Fillmore,184,MO
8488,Jennings,14712,MO
8489,Mount Sterling,2025,IL
8490,Kinloch,298,MO
8491,New Castle,18114,IN
8492,Kirkwood,27540,MO
8493,Maroa,1801,IL
8494,Ladue,8521,MO
8495,Elmer,80,MO
8496,Lakeshire,1432,MO
8497,New Cambria,195,MO
8498,Dunlap,30,KS
8499,La Plata,1366,MO
8500,New Carlisle,5785,OH
8501,Muscatine,22886,IA
8502,Nichols,374,IA
8503,Galva,2589,IL
8504,Geneseo,6586,IL
8505,Kewanee,12916,IL
8506,Garrett,6286,IN
8507,Kendallville,9862,IN
8508,Oberlin,8286,OH
8509,Ford,216,KS
8510,Kalona,2363,IA
8511,Eastborough,773,KS
8512,Martensdale,465,IA
8513,Garden Plain,849,KS
8514,New Virginia,489,IA
8515,Goddard,4344,KS
8516,Norwalk,8945,IA
8517,Mount Hope,813,KS
8518,Milo,775,IA
8519,Kechi,1909,KS
8520,Lacona,361,IA
8521,Eldorado,4122,IL
8522,Gibson,61,IA
8523,Frohna,254,MO
8524,Martinsburg,112,IA
8525,El Dorado Springs,3593,MO
8526,Keota,1009,IA
8527,Lebanon,14474,MO
8528,Keswick,246,IA
8529,Marion,17193,IL
8530,Kinross,73,IA
8531,Johnston City,3543,IL
8532,Earlham,1450,IA
8533,Fair Play,475,MO
8534,East Peru,125,IA
8535,Iuka,163,KS
8536,Fremont,743,IA
8537,Ironton,1460,MO
8538,New Sharon,1293,IA
8539,Johnson City,1495,KS
8540,Keomah Village,84,IA
8541,Nashville,64,KS
8542,Leighton,162,IA
8543,Norwich,491,KS
8544,Marysville,66,IA
8545,New Albany,56,KS
8546,Earlton,55,KS
8547,Melcher-Dallas,1288,IA
8548,Erie,1150,KS
8549,Knoxville,7313,IA
8550,Galesburg,126,KS
8551,McCune,405,KS
8552,McClelland,151,IA
8553,Golden City,765,MO
8554,Neola,842,IA
8555,Mindenmines,365,MO
8556,Oakland,1527,IA
8557,Lamar,4532,MO
8558,Minden,599,IA
8559,Lamar Heights,178,MO
8560,Liberal,759,MO
8561,Marne,120,IA
8562,Fredericktown,3985,MO
8563,Massena,355,IA
8564,Marquand,203,MO
8565,Lewis,433,IA
8566,Elk Falls,107,KS
8567,Fontanelle,672,IA
8568,Moline,371,KS
8569,Greenfield,1982,IA
8570,Ellington,987,MO
8571,Girard,9958,OH
8572,Jackson,13758,MO
8573,Newton Falls,4795,OH
8574,Golconda,668,IL
8575,Niles,19266,OH
8576,Jonesboro,1821,IL
8577,Napoleon,8749,OH
8578,Marble Hill,1477,MO
8579,Morris,13636,IL
8580,Everton,319,MO
8581,Knox,3704,IN
8582,Greenfield,1371,MO
8583,Fredonia,244,IA
8584,Fordland,800,MO
8585,Grandview,556,IA
8586,Marshfield,6633,MO
8587,Oakville,173,IA
8588,Niangua,405,MO
8589,Morning Sun,836,IA
8590,Mountain Grove,4789,MO
8591,Letts,384,IA
8592,Norwood,665,MO
8593,Ogallala,4737,NE
8594,Geuda Springs,185,KS
8595,North Platte,24733,NE
8596,Mayfield,113,KS
8597,Kimball,2496,NE
8598,Mulvane,6111,KS
8599,Fairlawn,7437,OH
8600,Milan,82,KS
8601,Green,25699,OH
8602,Fowler,590,KS
8603,New Franklin,14227,OH
8604,Meade,1721,KS
8605,Kent,28904,OH
8606,Englewood,77,KS
8607,New Boston,683,IL
8608,Minneola,745,KS
8609,Keithsburg,609,IL
8610,Medicine Lodge,2009,KS
8611,Momence,3310,IL
8612,Isabel,90,KS
8613,Kankakee,27537,IL
8614,Kiowa,1026,KS
8615,Fair Grove,1393,MO
8616,Fort Wayne,253691,IN
8617,Eminence,600,MO
8618,New Haven,14794,IN
8619,La Vista,15758,NE
8620,Elkhart,2205,KS
8621,Libertyville,315,IA
8622,Moscow,310,KS
8623,Mount Union,107,IA
8624,Kismet,459,KS
8625,New London,1897,IA
8626,Elk City,325,KS
8627,Eddyville,1024,IA
8628,Liberty,123,KS
8629,Eldon,927,IA
8630,Freeport,5,KS
8631,Kirkville,167,IA
8632,Edna,442,KS
8633,Murray,756,IA
8634,Mound Valley,407,KS
8635,Melrose,112,IA
8636,Labette,78,KS
8637,Emerson,438,IA
8638,Duenweg,1121,MO
8639,Glenwood,5269,IA
8640,Neck City,186,MO
8641,Elliott,350,IA
8642,Jasper,931,MO
8643,Grant,92,IA
8644,Joplin,50150,MO
8645,Nodaway,114,IA
8646,La Russell,114,MO
8647,Galesburg,32195,IL
8648,Metropolis,6537,IL
8649,Matthews,628,MO
8650,Mound City,588,IL
8651,Knoxville,2911,IL
8652,New Madrid,3116,MO
8653,Mounds,810,IL
8654,Lacon,1937,IL
8655,Morehouse,973,MO
8656,Naylor,632,MO
8657,Greenville,511,MO
8658,Fairbury,3757,IL
8659,Forsyth,2255,MO
8660,Elgin,89,KS
8661,Gainesville,773,MO
8662,Mediapolis,1560,IA
8663,Noel,1832,MO
8664,Kennett,10932,MO
8665,Grand Marais,1351,MN
8666,Niotaze,82,KS
8667,Middletown,318,IA
8668,Saint Vincent,64,MN
8669,Strathcona,44,MN
8670,Marionville,2225,MO
8671,Monmouth,9444,IL
8672,Roosevelt,151,MN
8673,Roseau,2633,MN
8674,Mount Vernon,4575,MO
8675,Gothenburg,3574,NE
8676,Littlefork,647,MN
8677,Ranier,145,MN
8678,Miller,699,MO
8679,Lexington,10230,NE
8680,Orr,267,MN
8681,Proctor,3057,MN
8682,Stephen,658,MN
8683,Miner,984,MO
8684,Gibbon,1833,NE
8685,Strandquist,69,MN
8686,Oslo,330,MN
8687,Solway,96,MN
8688,Tenstrike,201,MN
8689,Morley,697,MO
8690,Milford,2090,NE
8691,Silver Bay,1887,MN
8692,Dudley,232,MO
8693,Gilman,1814,IL
8694,Thief River Falls,8573,MN
8695,Saint Hilaire,279,MN
8696,Shevlin,176,MN
8697,Essex,472,MO
8698,Grant,1165,NE
8699,Plummer,292,MN
8700,Red Lake Falls,1427,MN
8701,North Canton,17488,OH
8702,Ellsinore,446,MO
8703,Squaw Lake,107,MN
8704,Taconite,360,MN
8705,Elmwood,2097,IL
8706,Grandin,243,MO
8707,Mahnomen,1214,MN
8708,Shelly,191,MN
8709,East Palestine,4721,OH
8710,Fremont Hills,826,MO
8711,Perley,92,MN
8712,Longville,156,MN
8713,El Paso,2810,IL
8714,Nixa,19022,MO
8715,Pillager,469,MN
8716,Pine River,944,MN
8717,Remer,370,MN
8718,Eureka,5295,IL
8719,East Prairie,3176,MO
8720,Park Rapids,3709,MN
8721,Sabin,522,MN
8722,Tamarack,94,MN
8723,Palisade,167,MN
8724,Minonk,2078,IL
8725,Mountain View,2719,MO
8726,Sebeka,711,MN
8727,Manhattan Beach,57,MN
8728,Monticello,5378,IN
8729,Granby,2134,MO
8730,Pequot Lakes,2162,MN
8731,Riverton,117,MN
8732,Farragut,485,IA
8733,Neosho,11835,MO
8734,Thomson,159,MN
8735,Scanlon,991,MN
8736,Essex,798,IA
8737,Galena,440,MO
8738,Ottertail,572,MN
8739,Parkers Prairie,1011,MN
8740,Pelican Rapids,2464,MN
8741,Northboro,58,IA
8742,Kimberling City,2400,MO
8743,Perham,2985,MN
8744,Gravity,188,IA
8745,Exeter,772,MO
8746,Richville,96,MN
8747,Rothsay,493,MN
8748,New Market,415,IA
8749,Monett,8873,MO
8750,Fisk,342,MO
8751,Sturgeon Lake,439,MN
8752,Rock Creek,1628,MN
8753,Neelyville,483,MO
8754,Rutledge,229,MN
8755,Sandstone,2849,MN
8756,Gideon,1093,MO
8757,Long Prairie,3458,MN
8758,Staples,2981,MN
8759,Marston,503,MO
8760,Little Falls,8343,MN
8761,Sobieski,195,MN
8762,Swanville,350,MN
8763,Pierz,1393,MN
8764,Randall,650,MN
8765,Royalton,1242,MN
8766,Onamia,878,MN
8767,Pease,242,MN
8768,Princeton,4698,MN
8769,Quamba,123,MN
8770,Osakis,1740,MN
8771,Rice,1275,MN
8772,Sauk Rapids,12773,MN
8773,Spring Hill,85,MN
8774,Paynesville,2432,MN
8775,Richmond,1422,MN
8776,Rockville,2448,MN
8777,Roscoe,102,MN
8778,Saint Anthony,86,MN
8779,Saint Augusta,3317,MN
8780,Saint Cloud,65842,MN
8781,Saint Joseph,6534,MN
8782,Saint Martin,308,MN
8783,Saint Rosa,68,MN
8784,Saint Stephen,851,MN
8785,Sartell,15876,MN
8786,Sauk Centre,4317,MN
8787,Long Beach,335,MN
8788,Lowry,299,MN
8789,Starbuck,1302,MN
8790,Sedan,45,MN
8791,Lindstrom,4442,MN
8792,Shafer,1045,MN
8793,Stacy,1456,MN
8794,Taylors Falls,976,MN
8795,Ortonville,1916,MN
8796,Maple Lake,2059,MN
8797,South Haven,187,MN
8798,Otsego,13571,MN
8799,Rockford,4316,MN
8800,Saint Michael,16399,MN
8801,Marceline,2233,MO
8802,Meadville,462,MO
8803,Laclede,345,MO
8804,Lino Lakes,20216,MN
8805,Maysville,1114,MO
8806,Spring Lake Park,6412,MN
8807,McDonald,160,KS
8808,Ramsey,23668,MN
8809,Esbon,99,KS
8810,Saint Francis,7218,MN
8811,Spicer,1167,MN
8812,Formoso,93,KS
8813,Sunburg,100,MN
8814,Jewell,432,KS
8815,Pennock,508,MN
8816,Gaylord,114,KS
8817,Prinsburg,497,MN
8818,Kensington,473,KS
8819,Lebanon,218,KS
8820,Raymond,764,MN
8821,Regal,34,MN
8822,Munden,100,KS
8823,Litchfield,6726,MN
8824,Narka,94,KS
8825,Greenleaf,331,KS
8826,Mahtomedi,7676,MN
8827,Stillwater,18225,MN
8828,Morrowville,155,KS
8829,Pine Springs,408,MN
8830,Dresden,41,KS
8831,Saint Marys Point,368,MN
8832,Norcatur,151,KS
8833,Saint Paul Park,5279,MN
8834,Jennings,96,KS
8835,Scandia,3936,MN
8836,Edmond,49,KS
8837,Louisburg,47,MN
8838,Lenora,250,KS
8839,Madison,1551,MN
8840,Glade,96,KS
8841,Long Lake,1768,MN
8842,Kirwin,171,KS
8843,Loretto,650,MN
8844,Frankfort,726,KS
8845,Maple Grove,61567,MN
8846,Oketo,66,KS
8847,Everest,284,KS
8848,Maple Plain,1768,MN
8849,Shorewood,7307,MN
8850,Fairview,260,KS
8851,Spring Park,1669,MN
8852,Morrill,230,KS
8853,Orono,7437,MN
8854,Goff,126,KS
8855,Osseo,2430,MN
8856,Elwood,1224,KS
8857,Plymouth,70576,MN
8858,Leona,48,KS
8859,Richfield,35228,MN
8860,Leland Grove,1503,IL
8861,Robbinsdale,13953,MN
